"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments","bibliographicCitation","FID","new_Lat","new_Lon","notes"
"14",NA,"UEFS","HUEFS","130659","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"s/n","Campos, E.M.",2005,9,20,"brazil","sao paulo","capao bonito","Conservação Empresa Casa da floresta. Fazenda santa lnês. Fragmento "" Deserto"" (propriedade da V.C.P. - Votorantim Celulose e Papel).",-73.723889,-22.1,NA,"BRA:UEFS:HUEFS:0000130659","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1045,-22.1,-73.723889,"original coordinates"
"15","2013-02-25T00:00:00.000+0000","K","Herbarium","K000892320","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Campos Filho, M.","2005-09-20T00:00:00.000+0000",NA,"s.n.","Campos Filho, E.M.",2005,9,20,"brazil",NA,"capao bonito","Fazenda Santa Inês. Fragmento ""Deserto"" (propriedade da VCP - Votorantin Celulose e Papel). Latitude: 22J762906, Longitude: 7343264 (UTM) .",NA,NA,"(datum: SAD69)","http://specimens.kew.org/herbarium/K000892320","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,NA,NA,NA,"centroide mpo (no state)"
"16","2014-07-22T15:03:39.000+0000","JBRJ","RB","RB00459426","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","V. F. Mansano",NA,NA,"3620","M. A. Pinho - Ferreira; F. M. Souza",2004,1,10,"brazil","sao paulo","porto feliz","Sítio de Dito Diana.",NA,NA,"Árvore 7,5 m de altura.","urn:catalog:JBRJ:RB:459426","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1260,-23.230012,-23.230012,"centroide mpo"
"17","2017-10-10T18:07:07.000+0000","JBRJ","RB","RB00311564","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","V. F. Mansano",NA,NA,NA,"E. Campos Filho",2004,3,19,"brazil","sao paulo","itapetininga",NA,NA,NA,"Árvore","urn:catalog:JBRJ:RB:311564","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1132,-23.645011,-23.645011,"centroide mpo"
"18",NA,"MBM","MBM","285169","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Hatschbach, G","2005-01-01T00:00:00.000+0000",NA,"1470","Carneiro, J",2003,4,29,"brazil","parana","conselheiro mairinck","Fazenda Rancho Alegre",0,0,"Árvore 4-7, pétalas alvas, estames pardos. Floresta","BRA:MBM:MBM:0000285169","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1149,-23.597235,-50.129811,"centroide mpo (0)"
"19","2013-02-25T00:00:00.000+0000","K","Herbarium","K000892316","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Lewis, G.P.","2007-03-29T00:00:00.000+0000",NA,"1470","Carneiro, J.",2003,4,29,"brazil",NA,"conselheiro mairinck","Fazenda Rancho Alegre.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000892316","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,NA,NA,NA,"centroide mpo (no state)"
"20",NA,"Universidade Estadual de Londrina, UEL","FUEL","34765","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","224","Mansano, VF; et al.",2003,5,12,"brazil","parana","londrina","Mata dos Godoy",0,0,"Árvore 15m; flores com hipanto castanho, face interna do cálice bege e gineceu verde.","BRA:UEL:FUEL:0000034765","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-51.110175,"centroide mpo (0)"
"21",NA,"IF","SPSF","50350","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"224",NA,2003,5,12,"brazil","parana","londrina","mata dos Godoy",NA,NA,"COLETA: Árvore 15 m, flores com hipanto castanho, face interna do #?#calice bege e gineceu verde;","BRA:IF:SPSF:0000050350","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-23.515282,"centroide mpo"
"22","2017-10-19T13:28:56.000+0000","JBRJ","RB","RB00540261","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","1110","Soares-Silva, L.H.",2001,9,9,"brazil","parana","londrina","Parque Estadual Mata dos Godoy.",-51.083333,-23.45,"?rvore 25 m de alt. Frutos imaturos verde por??o N do Pq. Suber com placas de ritidoma involutas, castanhas, cortex marfim","urn:catalog:JBRJ:RB:540261","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.45,-51.083333,"original coordinates"
"23",NA,"ASU","ASUPlants","253384","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,NA,"C.H. Soares e Silva",2001,9,9,"brazil","parana",NA,"Londrina, Parque Estadual.  Mata dos Godoy.",NA,NA,NA,NA,"Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,NA,-24.63581955,-24.63581955,"centroide estado"
"24",NA,"NY","NY","687445","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","L. H. Soares-Silva","2003-01-01T00:00:00.000+0000","PARATYPE","1110","L. H. Soares-Silva",2001,9,9,"brazil","parana",NA,"Parque Estadual, Mata dos Godoy.",-51.083333,-23.45,NA,"20dbdb2c-29cc-46d5-a7c8-2020ed901598","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,NA,-23.45,-51.083333,"original coordinates"
"25",NA,"IF","SPSF","33802","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"1110","L.H.Soares e Silva",2001,9,9,"brazil","parana","londrina","P.E.Mata dos Godoy",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;","BRA:IF:SPSF:0000033802","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-23.515282,"centroide mpo"
"26",NA,"UFPR","UPCB","77024","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,"2000-06-06T00:00:00.000+0000","PARATYPE","s.n.","E.M.Francisco | M.C.Dias",2000,6,6,"brazil","parana","londrina","Mata dos Godoy",NA,NA,"Árvore 12m; botões róseos; flores com cálice rósea e pétalas clara. Interior da mata, na trilha do IAP..","BRA:UFPR:UPCB:0000077024","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-23.515282,"centroide mpo"
"27",NA,"Cenargen","CEN","65584","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,"2003-01-01T00:00:00.000+0000",NA,NA,"E. M. Francisco - UEL",2000,6,6,"brazil","parana","londrina","Interior da mata, na trilha do IAP.",NA,NA,"Botões róseos; flores com cálice rósea e pétalas clara. Doação da Universidade Estadual de Londrina. Departamento de Biologia Animal e Vegetal. Herbário FUEL (30.916).","BRA:Cenargen:CEN:0000065584","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-23.515282,"centroide mpo"
"28","2014-07-07T23:31:19.000+0000","JBRJ","RB","RB00703684","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","S.T. Miotto","2009-01-01T00:00:00.000+0000",NA,"479","A.O.S. Vieira et al",1999,4,9,"brazil","parana","londrina","Parque Estadual Mata dos Godoy.",-51.25,-23.433333,"Árvore 18-20m. Botões rosados, cálice rosado, pétalas brancas","urn:catalog:JBRJ:RB:703684","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.433333,-51.25,"original coordinates"
"29",NA,"UFRGS","ICN","170082","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Miotto, STS",NA,NA,"479","Vieira, AOS; et al.",1999,4,9,"brazil","parana","londrina","Parque Estadual Mata dos Godoy",-51.25,-23.433333,"Permuta FUEL 33556; Árvore, 20m altura, botões rosados, cálice rosado, pétalas brancas.","BRA:UFRGS:ICN:0000170082","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.433333,-51.25,"original coordinates"
"30",NA,"Universidade Estadual de Londrina, UEL","FUEL","42028","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Vieira, AOS","2007-01-01T00:00:00.000+0000",NA,"s.n.","S.F. de Andrade; Baitello, JB",1999,9,10,"brazil","parana","londrina","Parque Estadual Mata dos Godoy",0,0,"Árvore, 20m.; frutos imaturos verdes. Interior da mata e beira da trilha.","BRA:UEL:FUEL:0000042028","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-51.110175,"centroide mpo (0)"
"31",NA,"UEFS","HUEFS","131895","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","A.O.S.Vieira","2007-01-01T00:00:00.000+0000",NA,"FUEL42028","Andrade, S.F.",1999,9,10,"brazil","parana","londrina","Parque Estadual Mata dos Godoy.",NA,NA,NA,"BRA:UEFS:HUEFS:0000131895","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-23.515282,"centroide mpo"
"32",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA113138","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Vieira, A.O.S.","2007-01-01T00:00:00.000+0000",NA,NA,"Andrade, S.F.",1999,9,10,"brazil","parana","londrina",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA113138","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-23.515282,"centroide mpo"
"33",NA,"UFRGS","ICN","126067","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Vieira, AOS",NA,NA,"s.n.","Andrade, SF; Baitello, JB",1999,9,10,"brazil","parana","londrina","Parque Estadual Mata dos Godoy",0,0,"Doação FUEL (42028).; Árvore 20m, frutos imaturos verdes.; Interior da mata e beira da trilha.","BRA:UFRGS:ICN:0000126067","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-51.110175,"centroide mpo (0)"
"34",NA,"MBM","MBM","253270","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","760","Carneiro, J",1999,10,20,"brazil","parana","conselheiro mairinck","Fazenda Rancho Alegre",0,0,"Árvore, 10m. Floresta; Árvore 10m.; Floresta.","BRA:MBM:MBM:0000253270","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1149,-23.597235,-50.129811,"centroide mpo (0)"
"35","2013-02-25T00:00:00.000+0000","K","Herbarium","K000892317","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"760","Carneiro, J.",1999,10,20,"brazil",NA,"conselheiro mairinck","Fazenda Rancho Alegre.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000892317","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,NA,NA,NA,"centroide mpo (no state)"
"36",NA,"UNITINS","HUTO","5941","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"s.n.","Torezan, J.M.D.",1992,9,22,"brazil","parana","londrina","Mata do Godoy",0,0,"Árvore com 10 m de alturas. Frutos maduros amarelados comestíveis.","BRA:UNITINS:HUTO:0000005941","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-51.110175,"centroide mpo (0)"
"37",NA,"IAP","PACA-AGP","102739","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","192","L.H. Soares-Silva",1989,2,17,"brazil","parana","londrina","Mata dos Godoy.",NA,NA,"Árvore com 19 m de altura, botões florais verdes, flores amarelas, escassas.&nf;FUEL 10.725","BRA:IAP:PACA-AGP:0000102739","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-23.515282,"centroide mpo"
"38","2014-07-22T15:03:47.000+0000","JBRJ","RB","RB00459372","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","H. C. de Lima",NA,NA,"192","L. H. Soares; F. Chagas",1989,2,17,"brazil","parana","londrina","Floresta Godoy.",NA,NA,"Árvore com 19,0 m alt.; botões florais verdes, flores amsrelas, Frequente.","urn:catalog:JBRJ:RB:459372","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-23.515282,"centroide mpo"
"39","2017-10-18T16:52:48.000+0000","JBRJ","RB","RB00540260","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"ISOTYPE","208","Soares-Silva, L.H.; F. Chagas e Silva",1989,6,9,"brazil","parana","londrina","Parque Estadual Mata dos Godoy.",NA,NA,"Árvore 19 m de alt. Botões florais verdes, flores com petalas brancas","urn:catalog:JBRJ:RB:540260","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-23.515282,"centroide mpo"
"40",NA,"Universidade Estadual do Centro-Oeste (UNICENTRO)","HUCO","3544","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"(208)","Soares- Silva",1989,6,9,"brazil","parana","londrina",NA,0,0,"FUEL 10724; Com flor.; Arbórea; HABITAT: Arbórea; DESC: Com flor.","BRA:UNICENTRO:HUCO:0000003544","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-51.110175,"centroide mpo (0)"
"41",NA,"Universidade Estadual de Londrina, UEL","FUEL","10723","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","222","Soares-Silva, LH; Francisco das Chagas e Silva",1989,7,21,"brazil","parana","londrina","Mata dos Godoy",0,0,"Árvore, 19,0m de alt., flores brancas, fruto imaturo verde, escassa.","BRA:UEL:FUEL:0000010723","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-51.110175,"centroide mpo (0)"
"42",NA,"MBM","MBM","322582","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","228","Soares-Silva, LH; Chagas; Silva, F",1989,8,30,"brazil","parana","londrina","Parque Estadual Mata dos Godoy",0,0,"Árvore, 19,0 m de alt., frutos imaturos verdes, escassa; Árvore, 19,0 m de alt., frutos imaturos verdes.","BRA:MBM:MBM:0000322582","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-51.110175,"centroide mpo (0)"
"43",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","16993","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"228","L.H. Soares e Silva",1989,8,30,"brazil","parana","londrina","Mata dos Godoy",NA,NA,"árvore, 19 m de alt., frutos imaturos verdes, escassa.","BRA:UTFPR:HCF:0000016993","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-23.515282,"centroide mpo"
"44",NA,"UFMA","MAR","9554","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"226","SOARES-SILVA, L. H. e CHAGAS E SILVA, F.",1989,8,4,"brazil","parana","londrina","Mata dos Godoy",-51.162778,-23.310556,"Árvore, 19m de alt., frutos imaturos verdes.","BRA:UFMA:MAR:0000009554","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.310556,-51.162778,"original coordinates"
"45",NA,"Universidade Estadual do Centro-Oeste (UNICENTRO)","HUCO","3545","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"(228)","Soares- Silva",1989,8,30,"brazil","parana","londrina",NA,0,0,"FUEL 10720; Com flor.; Arbórea; HABITAT: Arbórea; DESC: Com flor.","BRA:UNICENTRO:HUCO:0000003545","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-51.110175,"centroide mpo (0)"
"46","2017-10-19T14:01:13.000+0000","JBRJ","RB","RB00547684","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Mansano, V.F.","2006-11-28T00:00:00.000+0000","PARATYPE","260","Soares-Silva, L.H.; F. Chagas e Silva",1989,9,22,"brazil","parana","londrina","Floresta Godoy.",NA,NA,"árvore com 19,0m de altura, flores cremes, frutos imaturos verdes, rara","urn:catalog:JBRJ:RB:547684","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,1175,-23.515282,-23.515282,"centroide mpo"
"47","2013-02-25T00:00:00.000+0000","K","Herbarium","K000892319","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Lewis, G.P.",NA,NA,"2335","Lindeman, J.C.; Haas, J.H.",1966,8,16,"brazil",NA,NA,"Forest on crest and slope of ridge near Casa Branca, ca.10km W of Cêrro Azul .",NA,NA,"Herb. Acad. Rheno-Trai./Escola Nac. de Florestas. Wood sample no. U 13679","http://specimens.kew.org/herbarium/K000892319","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"48",NA,NA,"Botany","U.1243936","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Mansano VF",NA,NA,NA,"Lindeman JC; Haas JH de",1966,8,16,"brazil","parana",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1243936","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA,NA,-24.63581955,-24.63581955,"centroide estado"
