"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments","FID","new_Lat","new_Lon","notes"
"11","2016-06-21T11:49:18.000+0000","JBRJ","RB","RB01133638","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","M.G. Santos","2013-05-18T00:00:00.000+0000",NA,"2251","M.G. Santos; et al",2013,5,18,"brazil","rio de janeiro","carapebus","Parque Nacional da Restinga de Jurubatiba, Restinga de Carapebus, estrada para a Praia de Carapebus",-41.591111,-22.246111,NA,"urn:catalog:JBRJ:RB:1133638",NA,"Annona acutiflora Mart.",NA,NA,NA,1636,-22.246111,-41.591111,"original coordinates"
"12","2017-10-21T23:32:02.000+0000","JBRJ","RB","RB00836096","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Giuseli A. Nobrega","2014-02-21T00:00:00.000+0000",NA,NA,"Pimentel, L. B.",2013,9,24,"brazil","rio de janeiro","sao pedro da aldeia","Conglomerado 157-4-9-48-R. UTM E(795780,83m) N(7481555,39m). Fuso do GPS (23K).",NA,NA,"Árvore. Flor creme. odor caracteristico da famíla.","urn:catalog:JBRJ:RB:836096",NA,"Annona acutiflora Mart.",NA,NA,NA,1412,-22.788203,-22.788203,"centroide mpo"
"13","2014-07-08T07:14:37.000+0000","JBRJ","RB","RB00820289","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Adriana Lobão & Giseli A. Nobrega",NA,NA,"376","Uller, H.F.; Terra, G",2013,9,NA,"brazil","rio de janeiro","sao pedro da aldeia","Conglomerado 151-2-EX-35. UTM E (795683 m) N (7476569 m). Fuso do GPS (23 K).",NA,NA,"Arbusto. Flor verdes bege.","urn:catalog:JBRJ:RB:820289",NA,"Annona acutiflora Mart.",NA,NA,NA,1412,-22.788203,-22.788203,"centroide mpo"
"14","2014-11-07T10:50:03.000+0000","JBRJ","RB","RB00820290","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Adriana Lobão & Giseli A. Nobrega",NA,NA,"212","D. Hotz; L.S. Nascimento & M.A. Ferreira",2013,9,NA,"brazil","rio de janeiro","sao pedro da aldeia","Conglomerado 142-01-01-03-R1.UTM E( 807442 m)N (7486312 m). Fuso do GPS(23 K).",NA,NA,"Arvoreta com 4 metros de altura. Fruto ferrugíneo.","urn:catalog:JBRJ:RB:820290",NA,"Annona acutiflora Mart.",NA,NA,NA,1412,-22.788203,-22.788203,"centroide mpo"
"15","2017-10-14T10:15:55.000+0000","JBRJ","RB","RB00862144","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","A. Lobão",NA,NA,"143","G.C.L. Paes; et al",2013,10,25,"brazil","rio de janeiro","niteroi","Jurujuba, Área de Proteção Ambiental do Morro do Morcego, Fortaleza de Santa Cruz e dos Fortes São Luiz e Rio Branco, Morro do Pico, Trilha para o Forte do Pico.",-43.013611,-22.975556,"Arbusto com cerca de 4,50m de altura, heliófila, folhas membranáceas discolores verdes, botões e flores amarelo-esverdeadas","urn:catalog:JBRJ:RB:862144",NA,"Annona acutiflora Mart.",NA,NA,NA,1365,-22.975556,-43.013611,"original coordinates"
"16","2014-11-06T09:31:56.000+0000","JBRJ","RB","RB00853880","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Giseli A. Nobrega","2014-04-17T00:00:00.000+0000",NA,"442","Uller, H.F.; Terra, G",2013,11,NA,"brazil","rio de janeiro","cabo frio","Conglomerado 143.1.8.122. UTM E (807693 m) N( 7498777 m). Fuso do GPS (23 K).",NA,NA,"Árvore. Flor esverdeada.","urn:catalog:JBRJ:RB:853880",NA,"Annona acutiflora Mart.",NA,NA,NA,1449,-22.716047,-22.716047,"centroide mpo"
"17",NA,"UFES","VIES","25731","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"2936","Assis, A.M.; Cipriano, R. & Coutinho, H.",2012,1,4,"brazil","espirito santo","conceicao da barra","APA de Conceição da Barra - Quadrado - restinga plesitocênica.",-39.7775,-18.646389,"Arvoreta. Frutos verdes. Interior de floresta alta de restinga.","BRA:UFES:VIES:0000025731",NA,"Annona acutiflora Mart.",NA,NA,NA,2736,-18.646389,-39.7775,"original coordinates"
"18",NA,"UFES","VIES","28055","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Ribeiro, M.","2012-01-12T00:00:00.000+0000",NA,"758","Ribeiro, M.; Andrade, R.C. & Marcarini, L.",2012,1,12,"brazil","espirito santo","conceicao da barra","Reserva Biológica do Córrego Grande.",NA,NA,"SW1839","BRA:UFES:VIES:0000028055",NA,"Annona acutiflora Mart.",NA,NA,NA,2736,-18.445026,-18.445026,"centroide mpo"
"19","2018-06-25T13:51:06.000+0000","JBRJ","RB","RB00726451","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"27","Gilberto de Souza Soares de Almeida(UFF)",2012,10,29,"brazil","rio de janeiro","marica",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:726451",NA,"Annona acutiflora Mart.",NA,NA,NA,1364,-22.91525,-22.91525,"centroide mpo"
"20",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA119521","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lopes, J.C.","2011-02-08T00:00:00.000+0000",NA,"144","Lopes, J.C.",2011,2,8,"brazil","espirito santo","linhares","Reserva Natural Vale. Estrada Flamengo cerca de 850m da BR-101 na borda da mata.",-40.067333,-19.1515,NA,"BRA:ESALQ:ESA:0ESA119521",NA,"Annona acutiflora Mart.",NA,NA,NA,2565,-19.1515,-40.067333,"original coordinates"
"21",NA,"Reserva Natural Vale (CVRD)","CVRD","13365","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Jenifer C. Lopes","2011-02-08T00:00:00.000+0000",NA,"143","Lopes, J.C.",2011,2,8,"brazil","espirito santo","linhares",NA,NA,NA,"Col. adic. L.C.S. Assis & G.S.Siqueira <ll>dwc_commonname:</ll> Ariticum","BRA:CVRD:CVRD:0000013365",NA,"Annona acutiflora Mart.",NA,NA,NA,2565,-19.38214,-19.38214,"centroide mpo"
"22",NA,"MBML","MBML-HERBARIO","49132","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","J.C. Lopes/08-02-2011",NA,NA,"143","J.C. Lopes; G.S. Siqueira & L.C.S. Assis",2011,2,8,"brazil","espirito santo","linhares","Reserva Natural Vale. Estrada Flamengo, ca de 800m da BR 101, na borda da mata. Mata de Tabuleiro",-40.068361,-19.151528,"Árvore ca 2,5m alt. Ramos ferrugíneos devido ao indumento. Sépalas ferrugíneas. Pétalas externas avermelhadas na parte de fora e internamente vináceas, pétalas internas vináceas. Estames avermelhados e estigmas verdes","BRA:MBML:MBML-HERBARIO:0000049132",NA,"Annona acutiflora Mart.",NA,NA,NA,2565,-19.151528,-40.068361,"original coordinates"
"23",NA,"MBML","MBML-HERBARIO","40960","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","J.C. Lopes/13-X-2011",NA,NA,"41","A. M. Vago; A. M. Assis & R. S. Cribari",2011,2,4,"brazil","espirito santo","serra","Mestre Álvaro - vertente sudeste. Próximo a FURNAS. Acesso pelo Bairro Jardim Tropical.",-40.310306,-20.187889,"Arbusto 2 m. Flores cremes. Interior da Mata. Floresta Ombrófila Densa conservada.","BRA:MBML:MBML-HERBARIO:0000040960",NA,"Annona acutiflora Mart.",NA,NA,NA,2378,-20.187889,-40.310306,"original coordinates"
"24",NA,"UEFS","HUEFS","182996","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","A.Lobão",NA,NA,"905","Matos, E.N.de",2011,12,10,"brazil","bahia","caravelas","Mata da Chinesa.",-39.153889,-13.673611,"Floresta.","BRA:UEFS:HUEFS:0000182996",NA,"Annona acutiflora Mart.",NA,NA,NA,2833,-13.673611,-39.153889,"original coordinates"
"25",NA,"UEFS","HUEFS","188609","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"1580","Matos, E.N.de",2011,12,10,"brazil","bahia","caravelas","Mata da Chinesa",-39.153889,-13.673611,"Restinga. Floresta.","BRA:UEFS:HUEFS:0000188609",NA,"Annona acutiflora Mart.",NA,NA,NA,2833,-13.673611,-39.153889,"original coordinates"
"26",NA,"UFES","VIES","23114","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lobão, A.Q.","2010-05-01T00:00:00.000+0000",NA,"2","Broggio, I.S.; Rocha, T.L.; Nascimento, A.A.; Cosme, A.C. & Menezes, L.F.T.",2010,5,14,"brazil","espirito santo","linhares",NA,NA,NA,"SW1940","BRA:UFES:VIES:0000023114",NA,"Annona acutiflora Mart.",NA,NA,NA,2565,-19.38214,-19.38214,"centroide mpo"
"27",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","128549","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"2998","Piotto, D.",2010,6,2,"brazil","bahia","urucuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000128549",NA,"Annona acutiflora Mart.",NA,NA,NA,3281,-14.416667,-39.083333,"original coordinates"
"28",NA,"MBML","MBML-HERBARIO","49133","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","J.C. Lopes & R. Mello-Silva/2010",NA,NA,"118","J.C. Lopes; G.S. Siqueira & R. Mello-Silva",2010,12,3,"brazil","espirito santo","linhares","Reserva Natural Vale. Aceiro Marco de Ferro/Caliman, na borda da mata. Mata de Tabuleiro",-39.972056,-19.098361,"Árvore ca 6m alt. Botão floral verde-ferrugíneo, sépalas ferrugíneas, pétalas castanho-avermelhadas na parte externa, internamente vináceas","BRA:MBML:MBML-HERBARIO:0000049133",NA,"Annona acutiflora Mart.",NA,NA,NA,2565,-19.098361,-39.972056,"original coordinates"
"29",NA,"Reserva Natural Vale (CVRD)","CVRD","13222","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Renato Mello-Silva","2010-12-03T00:00:00.000+0000",NA,"118","Lopes, J.C.",2010,12,3,"brazil","espirito santo","linhares",NA,NA,NA,"Col. adic. R. Mello-Silva & G.S.Siqueira <ll>dwc_commonname:</ll> Ariticum","BRA:CVRD:CVRD:0000013222",NA,"Annona acutiflora Mart.",NA,NA,NA,2565,-19.38214,-19.38214,"centroide mpo"
"30",NA,"Reserva Natural Vale (CVRD)","CVRD","12615","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Geovane S. Siqueira","2009-11-16T00:00:00.000+0000",NA,"501","Siqueira, G.S.",2009,11,12,"brazil","espirito santo","linhares",NA,-40.250611,-19.777389,"Propriedade José Belizário , beira rio doce. <ll>dwc_commonname:</ll> Ariticum","BRA:CVRD:CVRD:0000012615",NA,"Annona acutiflora Mart.",NA,NA,NA,2565,-19.777389,-40.250611,"original coordinates"
"31",NA,"UFES","VIES","18413","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lobão, A.Q.","2009-07-01T00:00:00.000+0000",NA,"149","Faria, M.B.; Martins, R.F.A.; Moreira, M.A. & Monteiro, M.M.",2008,3,29,"brazil","espirito santo","sao mateus","Guriri.",NA,NA,"SW1839","BRA:UFES:VIES:0000018413",NA,"Annona acutiflora Mart.",NA,NA,NA,2678,-18.748914,-18.748914,"centroide mpo"
"32",NA,"MBML","MBML-HERBARIO","33121","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","A. Lobão/Jan.2010",NA,NA,"222","P. F. Souza; et al",2007,1,14,"brazil","espirito santo","vila velha","Morada do Sol",-40.343333,-20.462222,"Arbusto 1,5m de alt. Fruto verde. Mata seca.","BRA:MBML:MBML-HERBARIO:0000033121",NA,"Annona acutiflora Mart.",NA,NA,NA,2279,-20.462222,-40.343333,"original coordinates"
"33",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","123595","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"163","Piotto, D.",2007,6,5,"brazil","bahia","urucuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000123595",NA,"Annona acutiflora Mart.",NA,NA,NA,3281,-14.416667,-39.083333,"original coordinates"
"34","2014-07-22T19:35:52.000+0000","JBRJ","RB","RB00522754","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"637","M.C.Souza",2007,10,24,"brazil","rio de janeiro","rio de janeiro","Restinga de Grumari. Mata de restinga a cerca de 100 metros da estrada interna do Grumari.",-43.532778,-23.044722,"Arvoreta de 3 metros de altura com flores.","urn:catalog:JBRJ:RB:522754",NA,"Annona acutiflora Mart.",NA,NA,NA,1360,-23.044722,-43.532778,"original coordinates"
"35",NA,"UFES","VIES","27187","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lobão, A.Q.","1905-06-30T00:00:00.000+0000",NA,"122","Martins, R.F.A.",2007,11,24,"brazil","espirito santo","sao mateus","Guriri.",NA,NA,"SW1839","BRA:UFES:VIES:0000027187",NA,"Annona acutiflora Mart.",NA,NA,NA,2678,-18.748914,-18.748914,"centroide mpo"
"36","2013-06-12T05:45:00.000+0000","MO","MO","100508838","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","P.J.M. Maas & S. Arias G.","2012-01-01T00:00:00.000+0000",NA,"Mansano 07-477","V. F. Mansano|A. Paviotti|C. Brahim",2007,12,14,"brazil","espirito santo",NA,"Retiro Serra Peladinha.",-40.301111,-19.744167,NA,"urn:catalog:MO:Tropicos:100508838","http://www.tropicos.org/Specimen/100508838","Annona acutiflora Mart.",NA,NA,NA,NA,-19.744167,-40.301111,"original coordinates"
"37","2017-10-19T05:35:15.000+0000","JBRJ","RB","RB00521101","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","J.C.Lopes","2011-01-01T00:00:00.000+0000",NA,"07-477","V.F. Mansano; A. Paviotti & C. Brahim",2007,12,14,"brazil","espirito santo","aracruz","Retiro Serra Peladinha. Árvore 8m, flores com sépalas verdes, pétalas esverdeadas externamente e avermelhadas internamente, estames brancos, região de transição entre estames e carpelos vinácea.",-40.301111,-19.743889,NA,"urn:catalog:JBRJ:RB:521101",NA,"Annona acutiflora Mart.",NA,NA,NA,2480,-19.743889,-40.301111,"original coordinates"
"38",NA,"MBML","MBML-HERBARIO","26942","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","A. Lobão/Jan.2010",NA,NA,"258","F. Z. Saiter",2006,3,25,"brazil","espirito santo","santa teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Arvoreta c/ 3m alt., fruto verde, odor forte, não amostrada, parcela 61, área 2 de L.D. Thomaz, 1997.","BRA:MBML:MBML-HERBARIO:0000026942",NA,"Annona acutiflora Mart.",NA,NA,NA,2456,-19.971389,-40.530278,"original coordinates"
"39",NA,"UFV","VIC","31302","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"s.n.","Ignácio, M.; et al.",2006,3,NA,"brazil","bahia","prado","CAF Grupo Arcelor - Reserva Palhal, Floresta Ombrófila Densa de Terras Baixas. Altitude de 35 metros.",-39.495278,-17.261389,NA,"BRA:UFV:VIC:0000031302",NA,"Annona acutiflora Mart.",NA,NA,NA,2890,-17.261389,-39.495278,"original coordinates"
"40",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA105088","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Rando, J.G.",NA,NA,"162","Rando, J.G.",2006,4,5,"brazil","espirito santo","linhares",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA105088",NA,"Annona acutiflora Mart.",NA,NA,NA,2565,-19.38214,-19.38214,"centroide mpo"
"41",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA105322","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lopes, J.C.","2012-01-01T00:00:00.000+0000",NA,"2318","Paciencia, M.B.",2006,4,5,"brazil","espirito santo","linhares",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA105322",NA,"Annona acutiflora Mart.",NA,NA,NA,2565,-19.38214,-19.38214,"centroide mpo"
"42",NA,"Reserva Natural Vale (CVRD)","CVRD","9782","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Geovane S. Siqueira","2006-10-18T00:00:00.000+0000",NA,"254","Siqueira, G.S.",2006,10,18,"brazil","espirito santo","linhares",NA,NA,NA,"Casca tem cheiro forte, e com bastante imbira <ll>dwc_commonname:</ll> Ariticum","BRA:CVRD:CVRD:0000009782",NA,"Annona acutiflora Mart.",NA,NA,NA,2565,-19.38214,-19.38214,"centroide mpo"
"43",NA,"USP","SPF","221658","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Siqueira, GS","2006-10-01T00:00:00.000+0000",NA,"254","Siqueira, DR",2006,10,18,"brazil","espirito santo","linhares","Reserva Natural Vale, Estrada Flamengo.",0,0,NA,"BRA:USP:SPF:0000221658",NA,"Annona acutiflora Mart.",NA,NA,NA,2565,-19.38214,-40.028138,"centroide mpo (0)"
"44","2017-10-04T12:26:02.000+0000","JBRJ","RB","RB00487958","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","A. Lobão",NA,NA,"686","A. Lobão; A. Costa & V. Almeida",2005,4,22,"brazil","espirito santo","santa teresa","Trilha para o túmulo de Augusto Ruschi.",NA,NA,"Arvoreta, ca. 4.5 m, folhas discolores verdes, lustrosas, lisas, pedicelo verde, início de frutificação. Rara no local.","urn:catalog:JBRJ:RB:487958",NA,"Annona acutiflora Mart.",NA,NA,NA,2456,-19.877577,-19.877577,"centroide mpo"
"45","2014-07-22T16:14:59.000+0000","JBRJ","RB","RB00489700","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","A. Lobão",NA,NA,"31","Crepaldi, M.O.S.; Carvalho, R.",2005,9,3,"brazil","espirito santo","santa leopoldina","Distrito de Mangaraí, cachoeira do retiro.",-40.448611,-20.150556,"Floresta secundária, no domínio da Mata Atlântica.","urn:catalog:JBRJ:RB:489700",NA,"Annona acutiflora Mart.",NA,NA,NA,2380,-20.150556,-40.448611,"original coordinates"
"46",NA,"UFES","VIES","15552","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Dan, M.L.","2004-04-12T00:00:00.000+0000",NA,"29","Dan, M.L.",2004,4,12,"brazil","espirito santo","vitoria","Parque Municipal da Fonte Grande.",NA,NA,"SW2040","BRA:UFES:VIES:0000015552",NA,"Annona acutiflora Mart.",NA,NA,NA,2322,-20.311627,-20.311627,"centroide mpo"
"47",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","25979","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","M.L. Dan","2004-10-14T00:00:00.000+0000",NA,"30","M.L. Dan",2004,10,14,"brazil","espirito santo","vitoria","Parque Estadual da Fonte Grande",-40.3375,-20.319722,"arvoreta, flor bege, caule cheiro agradável. Mata atlântica em regeneração.","BRA:UTFPR:HCF:0000025979",NA,"Annona acutiflora Mart.",NA,NA,NA,2322,-20.319722,-40.3375,"original coordinates"
"48",NA,"UCS","HUCS","47683","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","San, M. .L.","2004-10-14T00:00:00.000+0000",NA,"30","Dan, M. .L.",2004,10,14,"brazil","espirito santo","vitoria","Parque Municipal da Fonte Grande",-40.570833,-20.543611,"Doação Herbário VIES 15551&nf;Arvoreta flor bege, caule com cheiro agradável; Mata Atlântica em regeneração.","BRA:UCS:HUCS:0000047683",NA,"Annona acutiflora Mart.",NA,NA,NA,2322,-20.543611,-40.570833,"original coordinates"
"49",NA,"UFES","VIES","15551","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Dan, M.L.","2004-10-14T00:00:00.000+0000",NA,"30","Dan, M.L.",2004,10,14,"brazil","espirito santo","vitoria","Parque Municipal da Fonte Grande.",NA,NA,"SW2040","BRA:UFES:VIES:0000015551",NA,"Annona acutiflora Mart.",NA,NA,NA,2322,-20.311627,-20.311627,"centroide mpo"
"50",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","6245","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"19","F.V. Santos",2004,11,1,"brazil","rio de janeiro","rio de janeiro","Maciço da Pedra Branca, Floresta do Camorim, Bacia",0,0,"Em floresta com estágio sucessional de aproximadamente 50 anos.&nf;Árvore de aproximadamente 13 m de altura, com diâmetro a altura do peito de 0,24 m.","BRA:PUC-RIO:FCAB:0000006245",NA,"Annona acutiflora Mart.",NA,NA,NA,1360,-22.924471,-43.45231,"centroide mpo (0)"
