"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments","FID","new_Lat","new_Lon","notes"
"11","2017-10-19T01:12:50.000+0000","JBRJ","RB","RB00878543","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","R.F. Santos",NA,NA,"3319",NA,"L.Y.S. Aona; W.O. Fonseca; G. Costa; A.L. Haigh, et al.",2013,11,21,"brazil","bahia","apuarema","Concessão da Rio Tinto.",-39.686389,-13.891944,"Árvore c. 12m. Folhas cartáceas, flores masculinas com sépalas verdes e pétalas e anteras creme; frutos marrons","urn:catalog:JBRJ:RB:878543",NA,"Croton macrobothrys Baill.",NA,3365,-13.891944,-39.686389,"original coordinates"
"12",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","127656","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"366",NA,"Carvalho, G. M.",2012,4,16,"brazil","bahia","porto seguro","RPPN Estação Veracel",-39.25,-16.5,"Floresta de Tabuleiros. Floresta Alta.","BRA:CEPLAC:CEPEC:0000127656",NA,"Croton macrobothrys Baill.",NA,2962,-16.5,-39.25,"original coordinates"
"13",NA,"UEFS","HUEFS","188531","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"3477",NA,"Matos, E.N.de",2012,5,1,"brazil","bahia","valenca","Fazenda Bela Vista (Sr. Ubiratã)",-39.02,-13.256667,"Restinga. Floresta","BRA:UEFS:HUEFS:0000188531",NA,"Croton macrobothrys Baill.",NA,3417,-13.256667,-39.02,"original coordinates"
"14","2017-10-15T17:14:51.000+0000","JBRJ","RB","RB00766139","Croton macrobothrys subsp. septentrionalis Caruzo & R.F.Santos",NA,"Euphorbiaceae","Croton","macrobothrys","septentrionalis","subsp. septentrionalis Caruzo & R.F.Santos","R.F.SANTOS",NA,NA,"1622",NA,"L.Y.S. Aona; et al",2012,10,5,"brazil","bahia","boa nova","Parque Nacional de Boa Nova, setor sul, Fazenda Libverdade, Platô das Orquídeas.",-40.120833,-14.407222,"Árvore c. 10m alt., flores brancas","urn:catalog:JBRJ:RB:766139",NA,"Croton macrobothrys subsp. septentrionalis Caruzo & R.F.Santos",NA,3306,-14.407222,-40.120833,"original coordinates"
"15","2017-10-14T07:16:19.000+0000","JBRJ","RB","RB00831491","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"2265",NA,"C. Pardo",2010,4,29,"brazil","rio de janeiro","rio de janeiro","BR 116, km 93.",NA,NA,"Árvore cerca de 10m alt. Muito frequente no setor","urn:catalog:JBRJ:RB:831491",NA,"Croton macrobothrys Baill.",NA,1360,-22.924471,-22.924471,"centroide mpo"
"16",NA,"UESC","UESC","14109","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"366",NA,"Carvalho, G.M.",2010,4,16,"brazil","bahia","porto seguro",NA,-39.25,-16.502778,"Floresta Alta.; Árvore ca. 8m de alt.","BRA:UESC:UESC:0000014109",NA,"Croton macrobothrys Baill.",NA,2962,-16.502778,-39.25,"original coordinates"
"17",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","135762","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,NA,NA,"Carvalho, G. M.",2010,5,NA,"brazil","bahia","porto seguro","RPPN Estação Veracel",-39.133333,-16.333333,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000135762",NA,"Croton macrobothrys Baill.",NA,2962,-16.333333,-39.133333,"original coordinates"
"18",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","12429","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Ávila, J.","2010-11-21T00:00:00.000+0000",NA,"1655",NA,"Ávila, J.",2010,11,21,"brazil","santa catarina","garopaba","Centro, quintal",0,0,"medicinal ; DE","BRA:IFAM - CMZL:EAFM:0000012429",NA,"Croton macrobothrys Baill.",NA,413,-28.046427,-48.658371,"centroide mpo (0)"
"19",NA,"Jardim Botânico de Brasília (JBB)","HEPH","29031","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Delboni, VS",NA,NA,"2",NA,"Pucci, B",2010,12,28,"brazil","sao paulo","sao paulo","São Paulo - SP - Parque Brasilandia. ( Área A. )",0,0,"Árvore 12m de altura, 45 cm DAP. Presença de linquens, látex incolor; Fruto Verdes;; Relevo Plano","BRA:JBB:HEPH:0000029031",NA,"Croton macrobothrys Baill.",NA,1130,-23.64989,-46.647014,"centroide mpo (0)"
"20",NA,"Universidade Federal da Bahia (UFBA)","ALCB","92637","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Guedes, ML; Loureiro, DM","2009-08-01T00:00:00.000+0000",NA,"16508",NA,"Guedes, ML; Alves, L. de J.; Loureiro, DM; Oliveira, ARJ; Santos, EC",2009,1,6,"brazil","bahia","itagiba","Litoral Sul, Mata da Botinha.",-39.708611,-14.181389,"Folhas cartáceas, discolores. Flores femininas monoclamídeas, cálice verde, frutos jovens.","BRA:UFBA:ALCB:0000092637",NA,"Croton macrobothrys Baill.",NA,3318,-14.181389,-39.708611,"original coordinates"
"21","2017-10-15T16:41:54.000+0000","JBRJ","RB","RB00594251","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Inês Cordeiro",NA,NA,"7765",NA,"A.M. Amorim; J.L. Paixão & L.H. Daneu",2009,1,16,"brazil","bahia","camacan","Área do inventário de fenologia. Reserva Particular do Patrimônio Natural Serra Bonita",-39.565278,-15.391667,"Árvore marcada como matriz fenológica # 72. Folhas marcadamente discolores, a face interior cinérea. Raque verde, flores masculinas verde-alvacentas.","urn:catalog:JBRJ:RB:594251",NA,"Croton macrobothrys Baill.",NA,3149,-15.391667,-39.565278,"original coordinates"
"22",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","59405","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","M. Sobral","2010-01-25T00:00:00.000+0000",NA,"1171",NA,"A. Stival-Santos; E. Legal; S. Silveira",2009,11,5,"brazil","santa catarina","botuveta","Lageado Alto - Recanto Feliz",-49.14,-27.18,"Floresta Ombrófila Densa, estádio sucessional avançado, árvore ca. 8m alt., no pasto, flor verde.","BRA:UFJF:CESJ:0000059405",NA,"Croton macrobothrys Baill.",NA,NA,-27.18,-49.14,"original coordinates"
"23",NA,"Universidade Regional de Blumenau, FURB","FURB","19620","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Sobral, M","2010-01-25T00:00:00.000+0000",NA,"3045",NA,"Verdi, M.",2009,11,5,"brazil","santa catarina","sideropolis","Barragem do Rio São Bento.",-49.59,-28.62,"Florística IFFSC 47 (Arbórea)","BRA:FURB:FURB:0000019620",NA,"Croton macrobothrys Baill.",NA,322,-28.62,-49.59,"original coordinates"
"24",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","23312","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","A. Pott; V. J. Pott","2008-10-28T00:00:00.000+0000",NA,"476",NA,"W.M. Ramos",2008,9,29,"brazil","mato grosso do sul","aquidauana","Fazenda Santa Ana, Distrito de Piraputanga",-55.490333,-20.460556,"HABITAT:Encrave entre Cerrado e Floresta Estacional Semidecidual. Morro Coração de Mãe.; HABITO:Arboreo;","BRA:UFMS:CGMS:0000023312",NA,"Croton macrobothrys Baill.",NA,2484,-20.460556,-55.490333,"original coordinates"
"25",NA,"IF","SPSF","42804","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","F.S.Siqueira","2009-01-31T00:00:00.000+0000",NA,"837",NA,"S.Honda & R.J.F. Garcia & R.Costa & A.C.Rocha",2008,10,31,"brazil","sao paulo","sao paulo","Parque Tizo",NA,NA,"COLETA: Árvore 15m altgura e 35cm ao nível do DAP; flores esverdeadas.Látex esbranquiçado.; GEOGRAFIA: Borda do Fragmento 2.;","BRA:IF:SPSF:0000042804",NA,"Croton macrobothrys Baill.",NA,1130,-23.64989,-23.64989,"centroide mpo"
"26",NA,"UNICAMP","UEC","200472","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Tamashiro, J.Y.; Pereira, L.S.","2008-01-01T00:00:00.000+0000",NA,"N1325",NA,"Pereira, L.S.; Belinello, R.; Gomes, J.A.M.A.; Rosado, B.P.; Cavalin, P.O.",2008,12,7,"brazil","sao paulo","sao luiz do paraitinga","Parque Estadual da Serra do Mar",-45.183333,-23.4,"Parcela N - Projeto Biota-FAPESP. Árvore com 20 metros de altura. Frequência da espécie na parcela: n=8; Mata Atlântica","BRA:UNICAMP:UEC:0000200472",NA,"Croton macrobothrys Baill.",NA,NA,-23.4,-45.183333,"original coordinates"
"27",NA,"UNICAMP","UEC","166718","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Padgurschi, M.C.G.","2009-01-01T00:00:00.000+0000",NA,"1204",NA,"Padgurschi, M.C.G.; Tamashiro, J.Y.; Belinello, R.",2008,NA,NA,"brazil","sao paulo","sao luiz do paraitinga","PESM- Núcleo Santa Virgínia - Parcela K.",-45.068056,-23.325556,"K1353 Árvore, ca. 15 m, sem flores ou frutos. Abundância: 3 ind ha(-1).; Floresta Ombrófila Densa Montana.","BRA:UNICAMP:UEC:0000166718",NA,"Croton macrobothrys Baill.",NA,NA,-23.325556,-45.068056,"original coordinates"
"28",NA,"UNICAMP","UEC","166675","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Padgurschi, M.C.G.","2009-01-01T00:00:00.000+0000",NA,"572",NA,"Padgurschi, M.C.G.; Tamashiro, J.Y.; Belinello, R.",2008,NA,NA,"brazil","sao paulo","sao luiz do paraitinga","PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.",-45.068056,-23.325278,"K0646 Árvore, ca. 18 m, com flores e frutos. Abundância: 3 ind.ha-1.","BRA:UNICAMP:UEC:0000166675",NA,"Croton macrobothrys Baill.",NA,NA,-23.325278,-45.068056,"original coordinates"
"29",NA,"UESB","HUESB","2741","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","D.S.Carneiro-Torres","2009-10-01T00:00:00.000+0000",NA,"1567",NA,"Cardoso, D.; J.S. Souza; Sr. Nino.; J.S. Souza; Sr. Nino.",2007,1,25,"brazil","bahia","amargosa","Serra do Timbó., Área de estudos do rpojeto Timbó/centro Sapucaia.",-40.577778,-14.577778,"Doação para Identificação. DNA.; Árvore com 10 m . Folhas com pecíolo marron, papiráceas, discolores, com adaxial verde e abaxial cinérea. Frutos imaturos verdes-amarelados.; Fragmento ombrófila densa do Domínio d Floresta Atlântica. ; HA","BRA:UESB:HUESB:0000002741",NA,"Croton macrobothrys Baill.",NA,3456,-14.577778,-40.577778,"original coordinates"
"30",NA,"UEFS","HUEFS","116404","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","I.Cordeiro","2007-04-01T00:00:00.000+0000",NA,"1569",NA,"Cardoso, D.",2007,1,25,"brazil","bahia","amargosa","Serra do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia.",-39.665,-13.162222,"Fragmento de floresta ombrófila densa do Domínio da Floresta Atlântica.","BRA:UEFS:HUEFS:0000116404",NA,"Croton macrobothrys Baill.",NA,3456,-13.162222,-39.665,"original coordinates"
"31","2017-10-19T22:41:10.000+0000","JBRJ","RB","RB00467620","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Inês Cordeiro",NA,NA,"6563",NA,"Haroldo C. de Lima ; F.L.R. Filardi, J.E. Meireles & N.L. Nunes",2007,3,14,"brazil","rio de janeiro","petropolis","Estrada do Imperador, km 8 após a primeira ponte. Reserva Biológica de Tinguá",-43.301389,-22.4925,"Árvore com 16 metros de altura. Tronco com casca lisa, pardacenta, DAP 50 ce ntímetros. Látex vermelho-alaranjado. Frutos verde-pardacentos. Muito freqüente. Foto e material DNA","urn:catalog:JBRJ:RB:467620",NA,"Croton macrobothrys Baill.",NA,1574,-22.4925,-43.301389,"original coordinates"
"32",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","123539","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"63",NA,"Piotto, D.",2007,6,3,"brazil","bahia","urucuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000123539",NA,"Croton macrobothrys Baill.",NA,3281,-14.416667,-39.083333,"original coordinates"
"33",NA,"Reserva Natural Vale (CVRD)","CVRD","14622","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","G.A.D.C. Franco","2007-10-31T00:00:00.000+0000",NA,"914",NA,"Sousa, F.M",2007,9,19,"brazil","sao paulo","sao paulo",NA,-46.768889,-23.453611,"trilha do Mauro. <ll>dwc_commonname:</ll> Velome preto","BRA:CVRD:CVRD:0000014622",NA,"Croton macrobothrys Baill.",NA,1130,-23.453611,-46.768889,"original coordinates"
"34","2017-10-19T00:17:27.000+0000","JBRJ","RB","RB00719644","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","G.A. D.C. Franco","2007-10-31T00:00:00.000+0000",NA,"914",NA,"F.M. Souza; R.C. Souza; H.F. A. Pereira; C.D. Lima",2007,9,19,"brazil","sao paulo","sao paulo","Parque Estadual do Jaraguá, trilha do Mauro .",-46.768611,-23.453056,"Árvore 14 m altura; botões glaucos","urn:catalog:JBRJ:RB:719644",NA,"Croton macrobothrys Baill.",NA,1130,-23.453056,-46.768611,"original coordinates"
"35",NA,"Universidade Estadual Paulista, UNESP","HRCB","48656","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Biral, L.","2009-03-01T00:00:00.000+0000",NA,"6971",NA,"Lombardi",2007,10,23,"brazil","sao paulo","jundiai",NA,-46.935778,-23.230444,"borda da trilha. Árvore ca. 12 m, folhas herbáceas, flores femininas verdes, botões verdes","BRA:UNESPRC:HRCB:0000048656",NA,"Croton macrobothrys Baill.",NA,1271,-23.230444,-46.935778,"original coordinates"
"36",NA,"MBM","MBM","337646","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Cordeiro, I","2009-04-01T00:00:00.000+0000",NA,"6139",NA,"Silva, JM; Cordeiro, J; Poliquesi, CB",2007,11,8,"brazil","parana","morretes","Colônia Limeira",0,0,"Árvore, 10m, flor creme. Floresta atlântica","BRA:MBM:MBM:0000337646",NA,"Croton macrobothrys Baill.",NA,872,-25.518545,-48.855729,"centroide mpo (0)"
"37",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","23581","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","I. Cordeiro","2009-01-01T00:00:00.000+0000",NA,"6139",NA,"J.M. Silva",2007,11,8,"brazil","parana","morretes","Colônia Limeira",NA,NA,"árvore, 10 m, flor creme. Floresta Atlântica.","BRA:UTFPR:HCF:0000023581",NA,"Croton macrobothrys Baill.",NA,872,-25.518545,-25.518545,"centroide mpo"
"38",NA,"UESC","UESC","1324","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"14540",NA,"W.W.Thomas",2006,1,18,"brazil","bahia","arataca",NA,-39.341667,-15.173056,"Southern Bahian Moist forest over tan clay, only slightly disturbed.; Tree, 12 - 22 m; latex reddish; leaves deep green with pale veins above and glabrous;beneath, slightly paler with trichomes;; coomon along strean and in regenerati","BRA:UESC:UESC:0000001324",NA,"Croton macrobothrys Baill.",NA,3183,-15.173056,-39.341667,"original coordinates"
"39",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","110792","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"5503",NA,"Amorim, A. M.",2006,1,24,"brazil","bahia","urucuca","Parque Estadual Serra do Condurú. 7,3 km da estrada que liga Serra Grande à Itacaré.",-39.083333,-15.15,"Floresta Ombrófila Densa.","BRA:CEPLAC:CEPEC:0000110792",NA,"Croton macrobothrys Baill.",NA,3281,-15.15,-39.083333,"original coordinates"
"40",NA,"UFV","VIC","47639","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"s.n.",NA,"Riina, R.; et al.",2006,2,5,"brazil","rio de janeiro","teresopolis","Rua Sloper",0,0,"árvore de até 20 m alto, látex vermelho no caule, amarelado nos ramos jovens, Estéril, muito comum em alguns bairros da cidade com restos de mata e também dentro do P.N. Serra dos orgáos.","BRA:UFV:VIC:0000047639",NA,"Croton macrobothrys Baill.",NA,1600,-22.313566,-42.874637,"centroide mpo (0)"
"41",NA,"NY","NY","01195982","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","R. Riina","2008-01-01T00:00:00.000+0000",NA,"5574",NA,"A. M. Amorim",2006,2,8,"brazil","minas gerais",NA,"Santa Maria do Salto, divisa entre Bahia e Minas Gerais, Fazenda Duas Barras, Reserva do Alto Cariri. Trilha da caixa d'agua.",-40.0544,-16.4064,NA,"8c00fa8b-063a-48ec-a260-08c83b2172a5",NA,"Croton macrobothrys Baill.",NA,NA,-16.4064,-40.0544,"original coordinates"
"42",NA,"UESC","UESC","23336","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.",NA,NA,NA,"79",NA,"Barreto, R.M.F.",2006,5,4,"brazil","bahia","una",NA,-39.036389,-15.180278,"Árvore, altura 13,53m, DAP 9,55cm.; A1.","BRA:UESC:UESC:0000023336",NA,"Croton macrobothrys Baill.",NA,3186,-15.180278,-39.036389,"original coordinates"
"43",NA,"MBM","MBM","384619","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Cordeiro, J","2012-01-01T00:00:00.000+0000",NA,"3222",NA,"Dunaiski Jr.; A.",2006,11,2,"brazil","parana","cerro azul",NA,0,0,"Árvore com flores creme.","BRA:MBM:MBM:0000384619",NA,"Croton macrobothrys Baill.",NA,941,-24.87524,-49.279537,"centroide mpo (0)"
"44",NA,"UEFS","HUEFS","117454","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","I.Cordeiro","2007-04-01T00:00:00.000+0000",NA,"322",NA,"Borges, R.A.X.",2006,12,9,"brazil","bahia","camacan","RPPN Serra Bonita. 9,7 Km de Camacan na estrada para Jacarecí. Daí 6 Km SW na estrada para a RPPN e torre da Embratel.",-39.565278,-15.391667,"Floresta Ombrófila Densa Montana.","BRA:UEFS:HUEFS:0000117454",NA,"Croton macrobothrys Baill.",NA,3149,-15.391667,-39.565278,"original coordinates"
"45",NA,"Instituto de Botânica, IBT","SP","447606","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","Cordeiro, I","2013-08-01T00:00:00.000+0000",NA,"4022",NA,"Marquete, R; Mansano, VF",2006,12,6,"brazil","rio de janeiro","visconde de maua","Estrada 161 Pedra Selada. Boicaina de Minas.",-44.418889,-22.301944,NA,"BRA:IBt:SP:0000447606",NA,"Croton macrobothrys Baill.",NA,NA,-22.301944,-44.418889,"original coordinates"
"46",NA,"NY","NY","01095457","Croton macrobothrys Baill.",NA,"Euphorbiaceae","Croton","macrobothrys",NA,"Baill.","P. E. Berry","2011-01-01T00:00:00.000+0000",NA,"4459",NA,"J. G. Jardim",2005,2,13,"brazil","bahia",NA,"RPPN Serra Bonita, 9,7 km W de Camacan na estrada para Jacareci, entrada para a RPPN e Torre de transmissÃ£o, ca. 6 Km da entrada",-39.5653,-15.3917,NA,"cd29fd52-d519-4835-accb-d1ef1f486be0",NA,"Croton macrobothrys Baill.",NA,NA,-15.3917,-39.5653,"original coordinates"
